99,134,200,200,250,300,300,350,400
99,128,200,200,250,300,300,350,400
99,99,200,200,250,300,300,350,400
99,99,200,200,250,300,300,350,400
99,99,200,200,250,300,300,350,400
99,99,200,200,250,300,300,350,400
99,99,200,200,250,300,300,350,400
99,99,200,200,250,300,300,350,400
99,99,200,200,250,300,300,350,400
99,99,200,200,250,300,300,350,400
99,99,200,200,200,300,300,350,400
99,99,200,200,200,300,300,350,400
99,99,200,200,200,300,300,350,400
99,99,200,200,200,300,300,350,400
99,99,200,200,200,300,300,350,400
99,99,200,200,200,300,300,350,400
99,99,200,200,200,300,300,350,400
99,99,200,200,203,300,300,350,400
99,119,200,200,226,300,300,350,400
99,102,200,200,218,300,300,350,400
99,102,200,200,218,300,300,321,400
99,102,200,200,218,300,300,347,400
99,102,200,200,205,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,212,300,300,300,400
99,102,200,200,212,300,300,300,400
99,102,200,200,262,300,300,300,400
99,102,200,200,262,300,300,304,400
99,102,200,200,262,300,300,300,400
99,102,200,200,262,300,300,314,400
99,102,200,200,262,300,300,302,400
99,102,200,200,262,300,300,318,400
99,102,200,200,262,300,300,316,400
99,102,200,200,262,300,300,306,400
99,102,200,200,262,300,300,308,400
99,102,200,200,262,300,300,300,400
99,102,200,200,262,300,300,300,400
99,102,200,200,200,300,300,307,400
99,102,200,200,200,300,300,316,400
99,102,200,200,203,300,300,304,400
99,102,200,200,203,300,300,319,400
99,102,200,200,218,300,300,304,400
99,102,200,200,214,300,300,313,400
99,102,200,200,206,300,300,313,400
99,102,200,200,216,300,300,327,400
99,102,200,200,227,300,300,332,400
99,102,200,200,229,300,300,316,400
99,102,200,200,234,300,300,321,400
99,102,200,200,238,300,300,326,400
99,102,200,200,243,300,300,328,400
99,102,200,200,231,300,300,338,400
99,102,200,200,242,300,300,338,400
99,102,200,200,249,300,300,342,400
99,102,200,200,246,300,300,337,400
99,102,200,200,256,300,300,347,400
99,102,200,200,252,300,300,346,400
99,102,200,200,250,300,300,353,400
99,102,200,200,246,300,300,355,400
99,102,200,200,254,300,300,357,400
99,102,200,200,200,300,300,300,400
99,102,200,200,204,300,300,300,400
99,102,200,200,200,300,300,306,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,304,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,201,300,300,304,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,303,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,307,400
99,102,200,200,200,300,300,301,400
99,102,200,200,203,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,305,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,301,400
99,102,200,200,203,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,301,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,301,400
99,102,200,200,200,300,300,301,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,305,400
99,102,200,200,200,300,300,301,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,305,400
99,102,200,200,200,300,300,303,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,302,400
99,102,200,200,200,300,300,300,400
99,102,200,200,203,300,300,308,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,307,400
99,102,200,200,202,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,200,300,300,300,400
99,102,200,200,203,300,300,300,400
99,102,200,200,200,300,300,308,400
99,102,200,200,200,300,300,306,400
99,102,200,200,200,300,300,300,400
99,102,200,200,205,300,300,306,400
99,102,200,200,209,300,300,300,400
99,102,200,200,200,300,300,302,400
99,102,200,200,207,300,300,304,400
99,102,200,200,200,300,300,300,400
