1496538316.77,0.922403365949,20.58984375,0.0,7.796875,0,0,0,0,1262,0,9.47225689888,200,100,1 
 1496538321.82,1.64592585529,17.3133389262,0.885592276867,5.25901845638,0,0,0,0,1502,0,0.0106320381165,200,149,1 
 1496538326.83,2.69788120021,17.3762583893,2.91201487073,5.26426174497,0,0,0,0,1551,0,0.0107088088989,200,149,1 
 1496538331.44,2.78450449357,17.4706375839,2.69723372951,5.26426174497,0,0,0,0,1212,0,0.00859785079956,200,149,1 
 1496538336.8,1.88808939255,17.5283137584,1.74481331973,5.26426174497,0,0,0,0,1549,0,0.0123400688171,200,149,1 
 1496538341.75,2.69193493852,17.5964765101,2.90890303342,5.27474832215,0,0,0,0,1565,0,0.0115599632263,200,149,1 
 1496538346.5,2.72385820605,17.6646392617,2.60352418033,5.27474832215,0,0,0,0,771,0,0.00930500030518,200,149,1 
 1496538353.92,1.46381093693,17.7092072148,1.26472475739,5.27736996644,0,0,0,0,1189,0,0.0123181343079,200,149,1 
 1496538358.77,2.67757868852,17.7590184564,3.0075317623,5.27999161074,0,0,0,0,1007,0,0.011727809906,200,149,1 
 1496538363.86,2.68003592173,17.8062080537,2.51212366632,5.27999161074,0,0,0,0,1050,0,0.0102410316467,200,149,1 
 1496538368.47,2.77625086038,17.853397651,3.12995291452,5.28261325503,0,0,0,0,802,0,0.00787305831909,200,149,1 
 1496538400.32,1.59540508942,17.9005872483,1.68611654959,5.28523489933,517,172.17.0.4,0,0,83346,0,7.75404691696,200,149,1 
 1496538419.47,72.8096837325,78.9534395973,0.345752042899,5.28523489933,519,172.17.0.4,0,0,41075,0,7.34055495262,200,149,1 
 1496538445.12,67.1256632558,49.4359375,0.235897530407,3.1515625,427,172.17.0.4,0,0,27659,0,7.20535612106,200,250,1 
 1496538512.62,67.0419317645,41.7604501608,0.349424347088,2.53717845659,417,172.17.0.4,0,0,37627,0,53.0267829895,504,311,1 
 1496538530.88,58.7610626156,51.3844209559,0.270748194023,8.57508042279,282,172.17.0.4,266,172.17.0.4,323,5086,0.0146238803864,200,272,2 
 1496538544.39,36.7206646046,40.0450171494,41.9608063043,29.0670255335,317,172.17.0.4,316,172.17.0.4,137,157,0.163784980774,200,328,2 
 1496538554.5,47.9897464969,51.1674694549,47.6013458769,40.3048637218,187,172.17.0.4,319,172.17.0.4,144,154,3.29751300812,200,266,2 
 1496538563.55,44.3326352427,41.5801257622,43.5745450856,33.2459984756,192,172.17.0.4,305,172.17.0.4,1161,115,0.234970092773,200,328,2 
 1496538571.15,42.894153105,51.1416051661,43.5406305969,40.8152675277,304,172.17.0.4,241,172.17.0.4,104,102,1.15601992607,200,271,2 
 1496538576.62,44.6457055658,42.1696360518,44.5155755357,34.0927496189,274,172.17.0.4,279,172.17.0.4,93,153,0.196556806564,200,328,2 
 1496538585.62,44.7452151784,51.1389652015,46.4074931426,41.5107028388,238,172.17.0.4,241,172.17.0.4,325,3510,0.327913999557,200,273,2 
 1496538594.49,46.8155193013,43.0771246189,46.676388915,35.019293064,210,172.17.0.4,247,172.17.0.4,1936,1920,0.13642001152,200,328,2 
 1496538601.99,45.9549088562,51.8950973732,45.3285440231,42.3191236413,219,172.17.0.4,305,172.17.0.4,435,1731,0.135648965836,200,276,2 
 1496538614.87,44.5460020081,43.9310213415,45.2579774329,36.0339653201,234,172.17.0.4,306,172.17.0.4,183,876,0.215624094009,200,328,2 
 1496538623.18,46.5555966785,52.1902901786,46.84401164,42.9534040179,221,172.17.0.4,294,172.17.0.4,120,105,0.35654592514,200,280,2 
 1496538631.96,45.9179916839,44.853991997,45.4728987961,37.1474847561,192,172.17.0.4,309,172.17.0.4,99,119,0.213363170624,200,328,2 
 1496538638.34,44.7324147811,52.3767605634,45.121894121,43.5588138204,196,172.17.0.4,247,172.17.0.4,267,723,0.209240913391,200,284,2 
 1496538644.92,42.9073938143,45.6185689787,45.5542278798,38.0192454268,189,172.17.0.4,250,172.17.0.4,264,1239,0.1267619133,200,328,2 
 1496538654.21,45.6135490653,52.0806206597,45.935727899,43.6387803819,191,172.17.0.4,232,172.17.0.4,211,143,0.100514888763,200,288,2 
 1496538659.83,46.1556429583,46.3613340979,46.0776143625,38.9836582569,177,172.17.0.4,264,172.17.0.4,2439,153,0.183712005615,200,327,2 
 1496538667.08,46.5142405663,52.1344389932,46.013558629,43.9566446246,176,172.17.0.4,270,172.17.0.4,1647,127,0.136280059814,200,293,2 
 1496538675.95,46.3533809769,46.8738017638,45.2437561522,39.7610717025,106,172.17.0.4,252,172.17.0.4,145,155,0.093318939209,200,326,2 
 1496538683.29,42.8081000571,51.8488703547,43.8875098422,44.3398965372,144,172.17.0.4,251,172.17.0.4,163,146,0.179553985596,200,296,2 
 1496538691.07,45.4717392012,47.7295673077,45.6163131718,40.7355769231,163,172.17.0.4,241,172.17.0.4,145,1452,0.0414769649506,200,325,2 
 1496538699.04,46.167672139,51.697865099,46.7161927744,44.1676980198,180,172.17.0.4,246,172.17.0.4,123,161,0.0887370109558,200,303,2 
 1496538706.79,45.3471245817,48.65625,46.6450446682,41.6225961538,265,172.17.0.4,212,172.17.0.4,8834,145,0.134828805923,200,325,2 
 1496538712.75,44.8827370382,51.213323955,44.8458952271,43.9497086013,212,172.17.0.4,294,172.17.0.4,357947,7293,0.157763004303,200,311,2 
 1496538719.54,45.3524045981,49.0801796636,43.6982451034,42.107463685,280,172.17.0.4,177,172.17.0.4,7187,905,0.105955839157,200,327,2 
 1496538729.75,44.1030683125,51.1867088608,46.249302796,44.0306071994,235,172.17.0.4,276,172.17.0.4,161,208,0.674890041351,200,316,2 
 1496538741.16,47.4105850257,49.5772198933,46.8658784358,42.7472370427,134,172.17.0.4,294,172.17.0.4,115527,8509,1.48541808128,200,328,2 
 1496538747.02,45.1705244455,50.9535131988,45.9839852192,44.0205260093,194,172.17.0.4,275,172.17.0.4,158,67272,0.255802869797,200,322,2 
 1496538754.19,46.5675835365,50.3989615091,45.5093467645,43.5606421494,264,172.17.0.4,177,172.17.0.4,92,95,0.196246147156,200,328,2 
 1496538763.37,45.4349093087,50.6145198171,46.5358325735,43.8047827744,202,172.17.0.4,266,172.17.0.4,735,5875,0.188019990921,200,328,2 
 1496538770.8,46.1579499914,51.0658822409,45.5702763054,44.23828125,209,172.17.0.4,242,172.17.0.4,11603,361,0.0910429954529,200,328,2 
 1496538782.07,45.7189998071,51.4969988567,47.0457625266,44.7217987805,164,172.17.0.4,264,172.17.0.4,124,755014,0.228157043457,200,328,2 
 1496538789.1,47.6907039036,51.6375285823,47.3894687187,44.9242568598,252,172.17.0.4,192,172.17.0.4,109,93,0.150279998779,200,328,2 
 1496538795.41,46.5110962662,51.9948075457,46.0295970941,45.3410823171,266,172.17.0.4,191,172.17.0.4,33395,243,0.219393014908,200,328,2 
 1496538801.31,42.9957412825,52.3639958079,42.0262533219,45.7114615091,237,172.17.0.4,187,172.17.0.4,298,99,0.0688989162445,200,328,2 
 1496538808.48,44.667300883,52.6903105945,43.8117368113,46.0675495427,236,172.17.0.4,180,172.17.0.4,1219,5606,0.312566041946,200,328,2 
 1496538819.86,44.3865550497,53.0845083841,46.4432395768,46.4307831555,156,172.17.0.4,242,172.17.0.4,179,3510,0.223400115967,200,328,2 
 1496538826.06,46.7048481473,53.1130907012,47.1794048844,46.7761528201,149,172.17.0.4,269,172.17.0.4,96,148,0.175346851349,200,328,2 
 1496538837.33,45.1356290081,53.6025628811,45.4911303443,47.0298208841,237,172.17.0.4,196,172.17.0.4,119,622,0.110865831375,200,328,2 
 1496538846.12,47.2178569938,53.9133955793,46.5473645956,47.4061547256,211,172.17.0.4,200,172.17.0.4,188,133,0.280538082123,200,328,2 
 1496538854.09,43.6720721598,54.3004477896,43.7441695211,47.7122237043,245,172.17.0.4,204,172.17.0.4,158,348,0.195300102234,200,328,2 
 1496538860.39,45.57662685,54.5338700457,46.2169697047,48.0599752287,204,172.17.0.4,214,172.17.0.4,99,196,0.145883083344,200,328,2 
 1496538869.56,45.789966427,53.7419016768,46.261324989,47.626476753,212,172.17.0.4,258,172.17.0.4,4906,2034,0.171617984772,200,328,2 
 1496538878.17,46.6600728547,54.2432831555,47.0534804678,48.1266673018,152,172.17.0.4,223,172.17.0.4,3953,675,0.190394878387,200,328,2 
 1496538885.24,46.9645702144,54.0551162348,45.8456977181,48.5268197409,217,172.17.0.4,169,172.17.0.4,111,6925,0.122670888901,200,328,2 
 1496538895.43,46.8735120266,54.9935689787,46.8402950571,48.984136814,180,172.17.0.4,212,172.17.0.4,180,1204,0.157109975815,200,328,2 
 1496538904.75,46.8635603081,55.6712080793,47.6698135396,49.667730564,173,172.17.0.4,213,172.17.0.4,114,704,0.100409984589,200,328,2 
 1496538910.87,47.3686007888,56.240472561,47.4836289522,50.2334222561,237,172.17.0.4,157,172.17.0.4,90,131,0.122077941895,200,328,2 
 1496538919.25,45.9022703656,56.4649031155,44.0769924473,50.4796732523,199,172.17.0.4,175,172.17.0.4,275,112,0.13396692276,200,329,2 
 1496538930.35,45.2027893778,56.8246580547,46.6314958462,50.743256079,193,172.17.0.4,218,172.17.0.4,119,104,0.212752103806,200,329,2 
 1496538938.72,47.5472391339,57.3352013678,46.2578427512,51.3749050152,239,172.17.0.4,146,172.17.0.4,164,389,0.0821998119354,200,329,2 
 1496538945.93,44.9581212837,57.6866451368,45.2591030712,51.7679046353,224,172.17.0.4,165,172.17.0.4,159,5622,0.153016090393,200,329,2 
 1496538952.78,46.964258022,58.123575228,47.2104160882,52.0362367021,179,172.17.0.4,186,172.17.0.4,95,2679,0.163353919983,200,329,2 
 1496538961.71,46.4673446425,58.0915178571,46.7259896053,52.1929616261,141,172.17.0.4,213,172.17.0.4,145,1878,0.117820978165,200,329,2 
 1496538970.51,46.8576918987,58.6851728723,47.2977224246,52.6773841185,265,172.17.0.4,168,172.17.0.4,555,91,0.194658994675,200,329,2 
 1496538977.91,47.6394614441,58.7765957447,47.9079790109,53.0347644377,182,172.17.0.4,207,172.17.0.4,193,191,0.123270988464,200,329,2 
 1496538983.94,46.7783078882,59.1553476444,46.9833169412,53.4099544073,273,172.17.0.4,150,172.17.0.4,120,92,0.0949859619141,200,329,2 
 1496538990.7,46.6286024409,59.2432085866,43.8112235678,53.7174677052,198,172.17.0.4,194,172.17.0.4,164,408,0.0784950256348,200,329,2 
 1496538998.48,45.5040939073,59.8083681611,46.5281139809,54.0653495441,226,172.17.0.4,178,172.17.0.4,3416,203,0.103261947632,200,329,2 
 1496539006.97,46.3693400193,59.4782959726,46.6272730189,53.8124525076,195,172.17.0.4,192,172.17.0.4,778,164,0.162983894348,200,329,2 
 1496539015.56,47.7168275613,59.8534859422,46.0291651451,54.3799867021,191,172.17.0.4,197,172.17.0.4,810,111,0.0905449390411,200,329,2 
