1496516554.1,0,21.32421875,0,8.46875,0,0,0,0,59543,0,9.99450802803,200,100,1 
 1496516558.87,1.24236597859,17.8376677852,0.940555585499,5.73877936242,0,0,0,0,2082,0,0.0132489204407,200,149,1 
 1496516563.78,2.88808523981,16.3655099693,5.03643730036,5.26025690184,0,0,0,0,1481,0,0.0105149745941,200,163,1 
 1496516568.7,2.55811928058,16.1215173193,4.6882262069,5.18166415663,0,0,0,0,1662,0,0.0123381614685,200,166,1 
 1496516573.82,2.63984640737,20.4914122137,2.67271126343,6.56607824427,0,0,0,0,1420,0,0.0106558799744,200,131,1 
 1496516578.81,2.90997118522,22.0671106557,2.65153701079,7.06647028689,0,0,0,0,1514,0,0.0110039710999,200,122,1 
 1496516583.78,2.68100456321,22.55859375,2.77146148642,7.1875,0,0,0,0,1030,0,0.00965905189514,200,120,1 
 1496516588.76,2.59176772074,22.6236979167,2.59044012327,7.1875,0,0,0,0,1253,0,0.0130650997162,200,120,1 
 1496516593.85,2.5483817137,22.8893119748,2.70939868516,7.25118172269,0,0,0,0,1010,0,0.011225938797,200,119,1 
 1496516598.78,2.99247400818,22.9451155462,2.53167300256,7.25446428571,0,0,0,0,1011,0,0.00995898246765,200,119,1 
 1496516603.76,2.79845498204,23.0074842437,2.89231685185,7.25774684874,0,0,0,0,1038,0,0.0104920864105,200,119,1 
 1496516626.65,29.1174712025,23.8970588235,2.80935210384,7.25774684874,505,172.17.0.4,0,0,66222,0,4.59734201431,200,119,1 
 1496516657.7,76.827222217,99.1727941176,0.533052772093,7.26102941176,488,172.17.0.4,0,0,36881,0,14.5619039536,200,119,1 
 1496516702.07,67.5754429839,99.9146533613,0.176959824712,7.26431197479,418,172.17.0.4,0,0,64643,0,20.0046730042,503,119,1 
 1496516723.38,67.2507838766,75.5612143987,0.138286006413,5.47369462025,295,172.17.0.4,0,0,36271,0,8.95552992821,200,158,1 
 1496516744.7,58.4825493683,48.1240736166,0.40587292815,3.41989871542,478,172.17.0.4,0,0,340,0,3.07819604874,200,253,1 
 1496516817.62,68.4432553526,70.4335088315,0.513773476775,4.70448369565,480,172.17.0.4,0,0,138463,0,58.0350210667,504,184,1 
 1496516854.31,67.5693867259,66.2345852018,0.106286774275,3.8817264574,128,172.17.0.4,0,0,339,0,31.3664250374,200,223,1 
 1496516918.31,59.9853110128,55.7923699818,0.21460307962,3.16776916058,321,172.17.0.4,0,0,149153,0,35.8757958412,200,274,1 
 1496516948.93,66.0247151636,61.3381044708,0.159302526549,3.17062043796,410,172.17.0.4,0,0,33656,0,10.322122097,200,274,1 
 1496516976.06,66.4396835516,55.1886792453,0.206783967488,2.73191823899,367,172.17.0.4,0,0,91971,0,7.65211391449,200,318,1 
 1496516993.74,53.741303519,53.2186002396,1.74902309442,8.97938298722,280,172.17.0.4,276,172.17.0.4,154,140,0.343970060349,200,313,2 
 1496517003.3,35.1410388728,62.6034461462,40.299733553,42.5086462451,321,172.17.0.4,178,172.17.0.4,346,346,0.14256310463,200,253,2 
 1496517012.43,45.7623339324,70.5095720721,45.4338514065,49.1114161036,254,172.17.0.4,251,172.17.0.4,2851,172,0.140379905701,200,222,2 
 1496517019.71,45.2606792541,76.4605978261,45.6838076644,53.4231582126,230,172.17.0.4,152,172.17.0.4,124,841,0.115373134613,200,207,2 
 1496517027.36,45.6726205659,79.343516791,45.9448275734,55.5328824627,276,172.17.0.4,186,172.17.0.4,14091,6516,0.134341955185,200,201,2 
 1496517035.55,47.0025363447,81.1257102273,45.9168070256,57.1377840909,208,172.17.0.4,218,172.17.0.4,4917,221,0.364151000977,200,198,2 
 1496517045.32,46.4826832562,82.6490752551,46.0914223301,58.3286830357,190,172.17.0.4,247,172.17.0.4,142,406,0.140773057938,200,196,2 
 1496517054.12,45.7262571194,82.3824179293,45.9629091077,58.4063289141,278,172.17.0.4,193,172.17.0.4,13466,184,0.265133857727,200,198,2 
 1496517061.73,46.3867834222,84.1907051282,46.2700766977,59.8537660256,169,172.17.0.4,261,172.17.0.4,92,299,0.107889890671,200,195,2 
 1496517069.75,46.5458320587,83.0146827889,46.7149146318,59.2297424623,226,172.17.0.4,170,172.17.0.4,249,87,0.193161964417,200,199,2 
 1496517075.56,48.1154338462,85.2100605867,46.735622192,61.0331632653,246,172.17.0.4,162,172.17.0.4,91,90,0.0872061252594,200,196,2 
 1496517085.1,44.9402172692,86.7006282216,44.8477778029,62.3409310567,257,172.17.0.4,166,172.17.0.4,107,89,0.178123950958,200,194,2 
 1496517092.68,46.227366998,85.0234375,46.4465416959,61.203125,274,172.17.0.4,191,172.17.0.4,4308,175,1.26063203812,200,200,2 
 1496517099.85,46.2455373239,86.1514604271,45.1210305905,62.3920383166,237,172.17.0.4,184,172.17.0.4,134,90,0.0850360393524,200,199,2 
 1496517109.25,44.8572491083,86.0463308458,45.4330302679,62.4067164179,239,172.17.0.4,148,172.17.0.4,147,108,0.277866125107,200,201,2 
 1496517115.57,47.3937859475,88.0898832071,46.0955187185,64.2637310606,222,172.17.0.4,142,172.17.0.4,125,131,0.150749921799,200,198,2 
 1496517123.04,44.9485838348,85.3326001214,44.5953585223,62.0411104369,194,172.17.0.4,109,172.17.0.4,398,3607,0.28367805481,200,206,2 
 1496517133.73,44.4875608708,88.591796875,45.1949421602,63.845703125,193,172.17.0.4,232,172.17.0.4,3691,170,0.114208221436,200,200,2 
 1496517141.72,46.5457305302,83.7533010563,45.5866664488,61.6692341549,197,172.17.0.4,207,172.17.0.4,14585,13858,0.385708093643,200,213,2 
 1496517151.34,45.6291489386,89.0141553218,44.2237956639,65.6752784653,222,172.17.0.4,213,172.17.0.4,240,557,0.104686021805,200,202,2 
