
 1496495891.0,0,16.84375,0,3.3203125,0,0,0,0,2220,0,0.0131289958954,200,100,1 
 1496495895.91,2.94410427013,11.7030201342,4.42859574335,2.28345218121,0,0,0,0,2126,0,0.0132391452789,200,149,1 
 1496495900.82,2.97008027268,11.7606963087,4.39451262218,2.29656040268,0,0,0,0,1486,0,0.0129930973053,200,149,1 
 1496495905.97,2.74941317328,11.8445889262,5.95345570833,2.32277684564,0,0,0,0,1637,0,0.0133738517761,200,149,1 
 1496495911.1,3.61822843198,13.970226378,3.40170337149,2.7251476378,0,0,0,0,1526,0,0.0160329341888,200,127,1 
 1496495915.96,3.47838342887,14.047121063,3.38080761016,2.7282234252,0,0,0,0,1039,0,0.0105121135712,200,127,1 
 1496495920.94,3.33912102457,15.3078258547,3.23620917722,2.96474358974,0,0,0,0,1590,0,0.0147488117218,200,117,1 
 1496495925.78,3.07012107595,16.0714285714,2.78568585112,3.09709821429,0,0,0,0,1591,0,0.0136880874634,200,112,1 
 1496495931.89,2.31793060697,16.574684633,2.58407667814,3.18233944954,0,0,0,0,1115,0,0.0102889537811,200,109,1 
 1496495936.85,3.20986397112,16.7932581019,2.83590167273,3.24074074074,0,0,0,0,1410,0,0.011950969696,200,108,1 
 1496495941.86,3.01906498436,16.8619791667,5.52324929752,3.27690972222,0,0,0,0,1289,0,0.0143840312958,200,108,1 
 1496495946.82,2.80697339554,16.9270833333,3.07095008421,3.27690972222,0,0,0,0,1270,0,0.0104479789734,200,108,1 
 1496495952.16,2.62578634971,16.9307002315,2.66899939331,3.29861111111,0,0,0,0,1527,0,0.0165441036224,200,108,1 
 1496495956.95,3.68148601144,17.1546436916,3.61069415929,3.33308995327,0,0,0,0,979,0,0.0111520290375,200,107,1 
 1496495961.79,3.31819850078,17.1582943925,2.93187964675,3.33674065421,0,0,0,0,949,0,0.0101699829102,200,107,1 
 1496495966.83,2.75175278149,17.1838492991,4.2540686742,3.35499415888,0,0,0,0,867,0,0.0113208293915,200,107,1 
 1496495971.89,2.90536504098,17.2057535047,3.08431244741,3.37324766355,0,0,0,0,947,0,0.010941028595,200,107,1 
 1496495976.88,3.17401592476,17.2130549065,2.95247479896,3.37689836449,0,0,0,0,1153,0,0.00994300842285,200,107,1 
 1496495982.63,3.08707825,17.2130549065,2.79477675338,3.38054906542,138,172.17.0.4,0,0,980,0,0.0140159130096,200,107,1 
 1496495994.27,41.9235531448,21.875,2.29858624611,3.39880257009,618,172.17.0.4,0,0,16614,0,3.66112399101,200,107,1 
 1496496005.05,94.6035000532,99.9488901869,0.678122792753,3.42435747664,311,172.17.0.4,0,0,13759,0,4.59240913391,200,107,1 
 1496496034.24,46.3115478756,95.7761390187,0.682868318863,3.44626168224,587,172.17.0.4,0,0,86399,0,3.62198781967,200,107,1 
